transaction_id,transaction_date,transaction_amount,sector,report_type,province,year,month,day,day_of_week,amount_zscore,month_day,is_suspicious,ml_pattern,pattern_id,risk_score
TX-002183,2022-05-11,1150.2249723729751,Real Estate,ETR,Ontario,2022,5,11,2,-0.4577969964207872,511,0,Legitimate,LEGIT,0.0
TX-004631,2022-05-11,1495.7699451745054,Securities,CDR,Ontario,2022,5,11,2,-0.4277869933708294,511,0,Legitimate,LEGIT,0.0
TX-000293,2022-05-11,4772.2980884299,Money Services,ETR,British Columbia,2022,5,11,2,-0.1432260033058877,511,0,Legitimate,LEGIT,0.0
TX-000223,2022-05-11,6107.037251681258,Banking,ETR,Alberta,2022,5,11,2,-0.027306138996133,511,0,Legitimate,LEGIT,0.0
TX-002593,2022-05-11,5192.480266856578,Banking,STR,British Columbia,2022,5,11,2,-0.1067338837595123,511,0,Legitimate,LEGIT,0.0
TX-004106,2022-05-11,549.2076741231888,Securities,CDR,British Columbia,2022,5,11,2,-0.5099943437221269,511,0,Legitimate,LEGIT,0.0
TX-002491,2022-05-11,85.93101872739872,Banking,STR,British Columbia,2022,5,11,2,-0.5502291465284964,511,0,Legitimate,LEGIT,0.0
TX-002434,2022-05-11,1336.603970583505,Securities,ETR,Saskatchewan,2022,5,11,2,-0.4416102920986304,511,0,Legitimate,LEGIT,0.0
TX-004700,2022-05-11,365.2155132729651,Real Estate,LCTR,Saskatchewan,2022,5,11,2,-0.5259737552109317,511,0,Legitimate,LEGIT,0.0
TX-004219,2022-05-11,7291.940176982419,Banking,LCTR,British Columbia,2022,5,11,2,0.0756006986114151,511,0,Legitimate,LEGIT,0.0
TX-004986,2022-05-11,65906.36821671715,Securities,ETR,Alberta,2022,5,11,2,5.166165755838542,511,0,Legitimate,LEGIT,0.0
TX-003364,2022-05-11,17039.540617034072,Money Services,STR,Saskatchewan,2022,5,11,2,0.922163496397325,511,0,Legitimate,LEGIT,0.0
TX-000915,2022-05-12,982.274154747993,Banking,LCTR,Ontario,2022,5,12,3,-0.4723832440756287,512,0,Legitimate,LEGIT,0.0
TX-002390,2022-05-12,4751.396221170072,Banking,STR,Quebec,2022,5,12,3,-0.1450412955242397,512,0,Legitimate,LEGIT,0.0
TX-000616,2022-05-12,9997.17344896958,Real Estate,LCTR,British Columbia,2022,5,12,3,0.3105456844550127,512,0,Legitimate,LEGIT,0.0
TX-004502,2022-05-12,744.5511859987807,Banking,ETR,Alberta,2022,5,12,3,-0.4930290863790745,512,0,Legitimate,LEGIT,0.0
TX-003748,2022-05-12,220.87968795665213,Money Services,STR,Alberta,2022,5,12,3,-0.5385090802739549,512,0,Legitimate,LEGIT,0.0
TX-002354,2022-05-12,15844.577757542302,Securities,LCTR,Ontario,2022,5,12,3,0.8183829703280554,512,0,Legitimate,LEGIT,0.0
TX-000187,2022-05-12,836.3597964405311,Real Estate,CDR,Newfoundland and Labrador,2022,5,12,3,-0.4850556620892303,512,0,Legitimate,LEGIT,0.0
TX-002138,2022-05-12,4396.970665943698,Securities,STR,Ontario,2022,5,12,3,-0.1758225623072341,512,0,Legitimate,LEGIT,0.0
TX-004603,2022-05-12,192.1240933416924,Banking,LCTR,Alberta,2022,5,12,3,-0.5410064555796984,512,0,Legitimate,LEGIT,0.0
TX-004480,2022-05-12,1030.133177348631,Banking,STR,British Columbia,2022,5,12,3,-0.4682267679950519,512,0,Legitimate,LEGIT,0.0
TX-001078,2022-05-12,4184.527681182957,Banking,STR,Ontario,2022,5,12,3,-0.1942728802757545,512,0,Legitimate,LEGIT,0.0
TX-002151,2022-05-12,40963.41385830551,Banking,STR,Nova Scotia,2022,5,12,3,2.9999118806857243,512,0,Legitimate,LEGIT,0.0
TX-001741,2022-05-12,445.0722307360522,Real Estate,ETR,British Columbia,2022,5,12,3,-0.5190383328397218,512,0,Legitimate,LEGIT,0.0
TX-002194,2022-05-13,3161.137596804404,Banking,LCTR,Alberta,2022,5,13,4,-0.2831525977391506,513,0,Legitimate,LEGIT,0.0
TX-004288,2022-05-13,4523.660351761813,Banking,LCTR,Alberta,2022,5,13,4,-0.1648197749508585,513,0,Legitimate,LEGIT,0.0
TX-003493,2022-05-13,1147.4909422098256,Securities,STR,Ontario,2022,5,13,4,-0.4580344423684726,513,0,Legitimate,LEGIT,0.0
TX-003570,2022-05-13,844.2185851742856,Casino,STR,Prince Edward Island,2022,5,13,4,-0.4843731394295694,513,0,Legitimate,LEGIT,0.0
TX-003464,2022-05-13,26960.933400583297,Real Estate,STR,Ontario,2022,5,13,4,1.783819868591615,513,0,Legitimate,LEGIT,0.0
TX-003133,2022-05-13,1550.0350348599334,Banking,LCTR,British Columbia,2022,5,13,4,-0.4230741610764894,513,0,Legitimate,LEGIT,0.0
TX-004782,2022-05-13,89.13798042988086,Casino,CDR,New Brunswick,2022,5,13,4,-0.54995062726748,513,0,Legitimate,LEGIT,0.0
TX-003531,2022-05-13,6776.286302983847,Banking,LCTR,Alberta,2022,5,13,4,0.0308170219572394,513,0,Legitimate,LEGIT,0.0
TX-001183,2022-05-13,140.91012807754265,Money Services,STR,Nova Scotia,2022,5,13,4,-0.5454543028202956,513,0,Legitimate,LEGIT,0.0
TX-002756,2022-05-13,2489.7366875224125,Real Estate,LCTR,Newfoundland and Labrador,2022,5,13,4,-0.3414626439595879,513,0,Legitimate,LEGIT,0.0
TX-004879,2022-05-14,4462.28295027394,Trust and Loan,CDR,Nova Scotia,2022,5,14,5,-0.170150299631672,514,0,Legitimate,LEGIT,0.0
TX-002086,2022-05-14,7564.650325842017,Banking,LCTR,Quebec,2022,5,14,5,0.0992851190001082,514,0,Legitimate,LEGIT,0.0
TX-003344,2022-05-14,44844.44652910811,Securities,LCTR,British Columbia,2022,5,14,5,3.336973078084964,514,0,Legitimate,LEGIT,0.0
TX-001746,2022-05-14,40315.492481207344,Banking,STR,Alberta,2022,5,14,5,2.943640992571786,514,0,Legitimate,LEGIT,0.0
TX-002705,2022-05-14,3426.53768982367,Real Estate,LCTR,British Columbia,2022,5,14,5,-0.2601030434759436,514,0,Legitimate,LEGIT,0.0
TX-002822,2022-05-14,4473.262588865055,Banking,ETR,British Columbia,2022,5,14,5,-0.169196736380743,514,0,Legitimate,LEGIT,0.0
TX-000690,2022-05-14,8648.470219294302,Banking,LCTR,New Brunswick,2022,5,14,5,0.1934130643277617,514,0,Legitimate,LEGIT,0.0
TX-003663,2022-05-14,2272.031758710458,Money Services,ETR,Ontario,2022,5,14,5,-0.360369952969666,514,0,Legitimate,LEGIT,0.0
TX-003686,2022-05-14,1957.3842305351752,Securities,ETR,New Brunswick,2022,5,14,5,-0.3876965646221105,514,0,Legitimate,LEGIT,0.0
TX-002787,2022-05-14,3893.3177053880418,Real Estate,LCTR,Nova Scotia,2022,5,14,5,-0.2195639796974296,514,0,Legitimate,LEGIT,0.0
TX-000170,2022-05-14,2274.001875697473,Securities,CDR,British Columbia,2022,5,14,5,-0.3601988516038735,514,0,Legitimate,LEGIT,0.0
TX-002879,2022-05-14,404.8632987507151,Securities,ETR,British Columbia,2022,5,14,5,-0.5225304113432299,514,0,Legitimate,LEGIT,0.0
TX-003652,2022-05-14,69002.14764789864,Banking,ETR,Ontario,2022,5,14,5,5.435029022517044,514,0,Legitimate,LEGIT,0.0
TX-001821,2022-05-14,466.7922207368758,Securities,LCTR,Ontario,2022,5,14,5,-0.5171519880294209,514,0,Legitimate,LEGIT,0.0
TX-003111,2022-05-14,383.0763792453751,Money Services,CDR,Quebec,2022,5,14,5,-0.5244225688690752,514,0,Legitimate,LEGIT,0.0
TX-000360,2022-05-14,628.1817898047493,Banking,ETR,New Brunswick,2022,5,14,5,-0.503135573839711,514,0,Legitimate,LEGIT,0.0
TX-004351,2022-05-14,2380.2904675043355,Money Services,ETR,Ontario,2022,5,14,5,-0.3509678651466295,514,0,Legitimate,LEGIT,0.0
TX-001259,2022-05-14,9067.776446845355,Securities,ETR,Ontario,2022,5,14,5,0.2298291090053987,514,0,Legitimate,LEGIT,0.0
TX-002603,2022-05-14,21075.895727769297,Securities,LCTR,Nova Scotia,2022,5,14,5,1.2727141879666402,514,0,Legitimate,LEGIT,0.0
TX-001973,2022-05-14,4806.594498333235,Banking,STR,Nova Scotia,2022,5,14,5,-0.1402474174579818,514,0,Legitimate,LEGIT,0.0
TX-001783,2022-05-14,134.40053774019356,Securities,LCTR,Quebec,2022,5,14,5,-0.5460196498554268,514,0,Legitimate,LEGIT,0.0
TX-001964,2022-05-14,399.4922766796871,Money Services,CDR,Ontario,2022,5,14,5,-0.5229968756284028,514,0,Legitimate,LEGIT,0.0
TX-001830,2022-05-15,335.49572586762946,Securities,LCTR,British Columbia,2022,5,15,6,-0.5285548690481471,515,0,Legitimate,LEGIT,0.0
TX-003694,2022-05-15,14898.63673177202,Securities,LCTR,Alberta,2022,5,15,6,0.7362295740905379,515,0,Legitimate,LEGIT,0.0
TX-004300,2022-05-15,14019.415175447157,Securities,ETR,New Brunswick,2022,5,15,6,0.6598706522026693,515,0,Legitimate,LEGIT,0.0
TX-002983,2022-05-15,38.60182630956999,Banking,STR,British Columbia,2022,5,15,6,-0.5543396077437052,515,0,Legitimate,LEGIT,0.0
TX-002094,2022-05-15,4807.628600852132,Trust and Loan,LCTR,British Columbia,2022,5,15,6,-0.1401576073834944,515,0,Legitimate,LEGIT,0.0
TX-001682,2022-05-15,20850.411166477206,Real Estate,LCTR,Ontario,2022,5,15,6,1.2531312308851588,515,0,Legitimate,LEGIT,0.0
TX-000863,2022-05-15,511.6488000520514,Banking,LCTR,Prince Edward Island,2022,5,15,6,-0.5132562691273482,515,0,Legitimate,LEGIT,0.0
TX-001764,2022-05-15,4629.642066097011,Casino,STR,British Columbia,2022,5,15,6,-0.1556154402888526,515,0,Legitimate,LEGIT,0.0
TX-002322,2022-05-15,1409.8581107668351,Real Estate,LCTR,Nova Scotia,2022,5,15,6,-0.4352482925230023,515,0,Legitimate,LEGIT,0.0
TX-000543,2022-05-15,182.30898102477465,Banking,LCTR,Alberta,2022,5,15,6,-0.5418588816710933,515,0,Legitimate,LEGIT,0.0
TX-004136,2022-05-15,1108.284648971416,Money Services,STR,Ontario,2022,5,15,6,-0.4614394433734735,515,0,Legitimate,LEGIT,0.0
TX-000678,2022-05-15,233.9574650292464,Securities,CDR,British Columbia,2022,5,15,6,-0.5373732972045233,515,0,Legitimate,LEGIT,0.0
TX-000927,2022-05-15,15364.476550662805,Securities,STR,Nova Scotia,2022,5,15,6,0.7766869833601955,515,0,Legitimate,LEGIT,0.0
TX-003209,2022-05-15,1917.9522053312792,Securities,ETR,Prince Edward Island,2022,5,15,6,-0.3911211700708334,515,0,Legitimate,LEGIT,0.0
TX-001769,2022-05-15,12868.628916115213,Banking,LCTR,Quebec,2022,5,15,6,0.5599267899829259,515,0,Legitimate,LEGIT,0.0
TX-002011,2022-05-15,2869.7715910057564,Banking,LCTR,Manitoba,2022,5,15,6,-0.3084572481057286,515,0,Legitimate,LEGIT,0.0
TX-003653,2022-05-15,1699.558974736486,Securities,ETR,Prince Edward Island,2022,5,15,6,-0.4100882569397379,515,0,Legitimate,LEGIT,0.0
TX-000048,2022-05-15,6661.761626349369,Banking,LCTR,Ontario,2022,5,15,6,0.0208707453055164,515,0,Legitimate,LEGIT,0.0
TX-003983,2022-05-15,8953.95499086483,Banking,ETR,Ontario,2022,5,15,6,0.2199439058915102,515,0,Legitimate,LEGIT,0.0
TX-001327,2022-05-16,3158.4741342777666,Banking,LCTR,Newfoundland and Labrador,2022,5,16,0,-0.2833839150056118,516,0,Legitimate,LEGIT,0.0
TX-002421,2022-05-16,710.1362829864754,Securities,ETR,Quebec,2022,5,16,0,-0.4960179631553444,516,0,Legitimate,LEGIT,0.0
TX-004793,2022-05-16,1863.382091916108,Casino,STR,Prince Edward Island,2022,5,16,0,-0.3958604931660255,516,0,Legitimate,LEGIT,0.0
TX-000712,2022-05-16,2486.960138372274,Securities,LCTR,Newfoundland and Labrador,2022,5,16,0,-0.3417037826101909,516,0,Legitimate,LEGIT,0.0
TX-001478,2022-05-16,5625.12989221025,Securities,STR,Quebec,2022,5,16,0,-0.0691589872962255,516,0,Legitimate,LEGIT,0.0
TX-004234,2022-05-16,1962.564245286087,Securities,LCTR,Ontario,2022,5,16,0,-0.3872466890032776,516,0,Legitimate,LEGIT,0.0
TX-001313,2022-05-16,13042.920352616651,Casino,STR,Ontario,2022,5,16,0,0.5750637097840827,516,0,Legitimate,LEGIT,0.0
TX-002997,2022-05-16,1312.7472417201448,Banking,LCTR,British Columbia,2022,5,16,0,-0.4436822091059795,516,0,Legitimate,LEGIT,0.0
TX-002627,2022-05-16,9862.749115919469,Real Estate,ETR,Newfoundland and Labrador,2022,5,16,0,0.2988711559208083,516,0,Legitimate,LEGIT,0.0
TX-002926,2022-05-16,1008.2200963174316,Real Estate,ETR,British Columbia,2022,5,16,0,-0.4701298824384444,516,0,Legitimate,LEGIT,0.0
TX-004720,2022-05-16,9291.726717046471,Banking,STR,Ontario,2022,5,16,0,0.2492788154713484,516,0,Legitimate,LEGIT,0.0
TX-002140,2022-05-16,20093.472622164463,Securities,STR,Alberta,2022,5,16,0,1.1873923841026788,516,0,Legitimate,LEGIT,0.0
TX-004066,2022-05-16,1809.388967418972,Securities,LCTR,Ontario,2022,5,16,0,-0.4005497057385564,516,0,Legitimate,LEGIT,0.0
TX-003916,2022-05-17,4554.047369240457,Banking,STR,Prince Edward Island,2022,5,17,1,-0.1621807132975525,517,0,Legitimate,LEGIT,0.0
TX-002074,2022-05-17,5178.195829584635,Securities,STR,Ontario,2022,5,17,1,-0.1079744632494189,517,0,Legitimate,LEGIT,0.0
TX-000900,2022-05-17,366.3921488960287,Banking,STR,Ontario,2022,5,17,1,-0.5258715663746986,517,0,Legitimate,LEGIT,0.0
TX-000220,2022-05-17,893.4211148256121,Banking,LCTR,Prince Edward Island,2022,5,17,1,-0.480099982008321,517,0,Legitimate,LEGIT,0.0
TX-002754,2022-05-17,82400.17079009357,Banking,ETR,Ontario,2022,5,17,1,6.5986249275618345,517,0,Legitimate,LEGIT,0.0
TX-003126,2022-05-17,8633.354195996677,Banking,LCTR,British Columbia,2022,5,17,1,0.1921002629821449,517,0,Legitimate,LEGIT,0.0
TX-003581,2022-05-17,3747.2031305466858,Real Estate,LCTR,Ontario,2022,5,17,1,-0.2322537861821876,517,0,Legitimate,LEGIT,0.0
TX-001607,2022-05-17,5356.14846229634,Trust and Loan,CDR,Prince Edward Island,2022,5,17,1,-0.0925195746798388,517,0,Legitimate,LEGIT,0.0
TX-004259,2022-05-17,6838.927012081935,Real Estate,LCTR,New Brunswick,2022,5,17,1,0.0362572627914327,517,0,Legitimate,LEGIT,0.0
TX-002780,2022-05-17,174.6490747466867,Money Services,LCTR,Nova Scotia,2022,5,17,1,-0.5425241317220608,517,0,Legitimate,LEGIT,0.0
TX-000455,2022-05-17,9175.492794669855,Securities,CDR,Nova Scotia,2022,5,17,1,0.2391840936852083,517,0,Legitimate,LEGIT,0.0
TX-002606,2022-05-17,4166.256055935207,Securities,STR,Ontario,2022,5,17,1,-0.1958597403737818,517,0,Legitimate,LEGIT,0.0
TX-002009,2022-05-18,50.828854642013255,Banking,STR,Alberta,2022,5,18,2,-0.5532777107796903,518,0,Legitimate,LEGIT,0.0
TX-001713,2022-05-18,6709.852454928813,Banking,STR,New Brunswick,2022,5,18,2,0.0250473533477148,518,0,Legitimate,LEGIT,0.0
TX-002307,2022-05-18,4358.328198967533,Money Services,STR,British Columbia,2022,5,18,2,-0.1791785959442179,518,0,Legitimate,LEGIT,0.0
TX-001429,2022-05-18,8673.296455587866,Banking,LCTR,Quebec,2022,5,18,2,0.1955691814341644,518,0,Legitimate,LEGIT,0.0
TX-000340,2022-05-18,1261.0093615215656,Money Services,STR,British Columbia,2022,5,18,2,-0.4481755574825148,518,0,Legitimate,LEGIT,0.0
TX-000576,2022-05-18,128.52321451591874,Money Services,LCTR,Quebec,2022,5,18,2,-0.5465300855490967,518,0,Legitimate,LEGIT,0.0
TX-003762,2022-05-18,3075.743037861123,Casino,STR,Ontario,2022,5,18,2,-0.2905689723822556,518,0,Legitimate,LEGIT,0.0
TX-001471,2022-05-18,19.6049286280342,Real Estate,STR,Quebec,2022,5,18,2,-0.5559894565397694,518,0,Legitimate,LEGIT,0.0
TX-003279,2022-05-18,2463.9351020536783,Real Estate,STR,Ontario,2022,5,18,2,-0.3437034685108256,518,0,Legitimate,LEGIT,0.0
TX-000865,2022-05-18,2499.3000424505385,Banking,LCTR,Quebec,2022,5,18,2,-0.340632082576408,518,0,Legitimate,LEGIT,0.0
TX-002553,2022-05-18,24273.350427798567,Securities,CDR,Saskatchewan,2022,5,18,2,1.5504077817180213,518,0,Legitimate,LEGIT,0.0
TX-003811,2022-05-18,1400.1815570844278,Money Services,LCTR,British Columbia,2022,5,18,2,-0.4360886850286947,518,0,Legitimate,LEGIT,0.0
TX-002970,2022-05-18,2398.639216293548,Trust and Loan,ETR,Alberta,2022,5,18,2,-0.3493743069979961,518,0,Legitimate,LEGIT,0.0
TX-003153,2022-05-18,3453.431004963168,Securities,LCTR,Ontario,2022,5,18,2,-0.2577674040284458,518,0,Legitimate,LEGIT,0.0
TX-004987,2022-05-18,9225.7893713712,Real Estate,STR,Ontario,2022,5,18,2,0.2435522672632298,518,0,Legitimate,LEGIT,0.0
TX-002798,2022-05-18,25813.365681889456,Banking,LCTR,Alberta,2022,5,18,2,1.6841555312440837,518,0,Legitimate,LEGIT,0.0
TX-004233,2022-05-18,2347.660655137573,Real Estate,CDR,Prince Edward Island,2022,5,18,2,-0.3538017097854532,518,0,Legitimate,LEGIT,0.0
TX-004362,2022-05-19,4519.572379570264,Banking,LCTR,Quebec,2022,5,19,3,-0.1651748084995798,519,0,Legitimate,LEGIT,0.0
TX-001552,2022-05-19,1707.9060812880264,Casino,LCTR,New Brunswick,2022,5,19,3,-0.4093633246941922,519,0,Legitimate,LEGIT,0.0
TX-001461,2022-05-19,719.2201037619195,Trust and Loan,CDR,British Columbia,2022,5,19,3,-0.4952290485114236,519,0,Legitimate,LEGIT,0.0
TX-003844,2022-05-19,5662.762621146702,Real Estate,ETR,Ontario,2022,5,19,3,-0.0658906477194554,519,0,Legitimate,LEGIT,0.0
TX-004529,2022-05-19,374.68288274780326,Money Services,CDR,Ontario,2022,5,19,3,-0.5251515300038582,519,0,Legitimate,LEGIT,0.0
TX-002200,2022-05-19,9883.71603913237,Banking,CDR,Manitoba,2022,5,19,3,0.3006920981398948,519,0,Legitimate,LEGIT,0.0
TX-001399,2022-05-19,1766.2374281958423,Securities,LCTR,Alberta,2022,5,19,3,-0.4042973447598896,519,0,Legitimate,LEGIT,0.0
TX-001453,2022-05-19,4849.753503459519,Securities,LCTR,Prince Edward Island,2022,5,19,3,-0.1364991300354446,519,0,Legitimate,LEGIT,0.0
TX-000614,2022-05-19,3929.532020695279,Securities,LCTR,Quebec,2022,5,19,3,-0.2164188269724136,519,0,Legitimate,LEGIT,0.0
TX-003609,2022-05-19,9971.12934157672,Money Services,STR,Ontario,2022,5,19,3,0.3082837972802221,519,0,Legitimate,LEGIT,0.0
TX-001232,2022-05-20,3083.166290794821,Banking,STR,Ontario,2022,5,20,4,-0.2899242752785045,520,0,Legitimate,LEGIT,0.0
TX-002170,2022-05-20,2362.8966533917,Securities,STR,Ontario,2022,5,20,4,-0.3524784888154925,520,0,Legitimate,LEGIT,0.0
TX-000682,2022-05-20,1219.293842356488,Securities,LCTR,Newfoundland and Labrador,2022,5,20,4,-0.4517984805631918,520,0,Legitimate,LEGIT,0.0
TX-003633,2022-05-20,1551.498111739995,Casino,ETR,Alberta,2022,5,20,4,-0.4229470952960875,520,0,Legitimate,LEGIT,0.0
TX-004022,2022-05-20,2295.200526509373,Trust and Loan,ETR,New Brunswick,2022,5,20,4,-0.3583577842303206,520,0,Legitimate,LEGIT,0.0
TX-002373,2022-05-20,4009.270704192138,Real Estate,CDR,Ontario,2022,5,20,4,-0.2094936556537882,520,0,Legitimate,LEGIT,0.0
TX-001772,2022-05-20,10324.380517973788,Trust and Loan,LCTR,British Columbia,2022,5,20,4,0.3389630712257473,520,0,Legitimate,LEGIT,0.0
TX-002857,2022-05-20,228.6594672580456,Banking,LCTR,Ontario,2022,5,20,4,-0.5378334194513711,520,0,Legitimate,LEGIT,0.0
TX-002085,2022-05-20,5343.179569336936,Money Services,LCTR,Quebec,2022,5,20,4,-0.0936459013461215,520,0,Legitimate,LEGIT,0.0
TX-004088,2022-05-20,6862.391847990064,Money Services,LCTR,Ontario,2022,5,20,4,0.0382951445509633,520,0,Legitimate,LEGIT,0.0
TX-004646,2022-05-20,56.47540597336409,Banking,LCTR,Quebec,2022,5,20,4,-0.5527873172390125,520,0,Legitimate,LEGIT,0.0
TX-003117,2022-05-20,279.74926309635606,Real Estate,LCTR,Ontario,2022,5,20,4,-0.5333963561177655,520,0,Legitimate,LEGIT,0.0
TX-004350,2022-05-20,2653.808568418401,Trust and Loan,STR,Prince Edward Island,2022,5,20,4,-0.3272132754731044,520,0,Legitimate,LEGIT,0.0
TX-000042,2022-05-20,3865.848976625312,Real Estate,STR,Manitoba,2022,5,20,4,-0.2219495928558692,520,0,Legitimate,LEGIT,0.0
TX-001897,2022-05-21,9742.927037523505,Real Estate,CDR,Quebec,2022,5,21,5,0.2884648087846846,521,0,Legitimate,LEGIT,0.0
TX-000171,2022-05-21,617.4979218595311,Banking,STR,Ontario,2022,5,21,5,-0.5040634499046466,521,0,Legitimate,LEGIT,0.0
TX-000544,2022-05-21,7507.431753940881,Casino,LCTR,Prince Edward Island,2022,5,21,5,0.0943157817142968,521,0,Legitimate,LEGIT,0.0
TX-004382,2022-05-21,52.58116893416709,Securities,CDR,Ontario,2022,5,21,5,-0.5531255252137257,521,0,Legitimate,LEGIT,0.0
TX-001390,2022-05-21,11620.873367826993,Money Services,STR,Prince Edward Island,2022,5,21,5,0.4515613071743005,521,0,Legitimate,LEGIT,0.0
TX-003818,2022-05-21,2225.093835826364,Securities,LCTR,Ontario,2022,5,21,5,-0.3644464330801708,521,0,Legitimate,LEGIT,0.0
TX-000942,2022-05-21,389.6597760566722,Banking,LCTR,British Columbia,2022,5,21,5,-0.5238508118651046,521,0,Legitimate,LEGIT,0.0
TX-004018,2022-05-21,1944.1416899423537,Banking,ETR,Ontario,2022,5,21,5,-0.388846657127748,521,0,Legitimate,LEGIT,0.0
TX-001908,2022-05-21,1087.2286553764332,Banking,LCTR,Ontario,2022,5,21,5,-0.4632681212062957,521,0,Legitimate,LEGIT,0.0
TX-000602,2022-05-21,11603.449067054811,Casino,LCTR,British Columbia,2022,5,21,5,0.4500480357900372,521,0,Legitimate,LEGIT,0.0
TX-001360,2022-05-21,4874.725121059873,Banking,ETR,Ontario,2022,5,21,5,-0.1343303868056612,521,0,Legitimate,LEGIT,0.0
TX-004795,2022-05-21,307.77350537859905,Money Services,ETR,Ontario,2022,5,21,5,-0.5309624975391141,521,0,Legitimate,LEGIT,0.0
TX-000366,2022-05-21,20112.82635614692,Real Estate,STR,Quebec,2022,5,21,5,1.1890732235347583,521,0,Legitimate,LEGIT,0.0
TX-004616,2022-05-21,1321.724927924457,Securities,ETR,Manitoba,2022,5,21,5,-0.4429025120720778,521,0,Legitimate,LEGIT,0.0
TX-004952,2022-05-22,3034.168337701839,Banking,LCTR,Ontario,2022,5,22,6,-0.294179665567764,522,0,Legitimate,LEGIT,0.0
TX-002332,2022-05-22,2843.950561680588,Trust and Loan,LCTR,Alberta,2022,5,22,6,-0.3106997613233827,522,0,Legitimate,LEGIT,0.0
TX-004679,2022-05-22,2451.747605488668,Banking,LCTR,Quebec,2022,5,22,6,-0.344761932206946,522,0,Legitimate,LEGIT,0.0
TX-001805,2022-05-22,1171.8037103016466,Banking,ETR,Ontario,2022,5,22,6,-0.4559229191167437,522,0,Legitimate,LEGIT,0.0
TX-000314,2022-05-22,2217.211289105776,Money Services,STR,Ontario,2022,5,22,6,-0.3651310190812589,522,0,Legitimate,LEGIT,0.0
TX-002095,2022-05-22,131.20513465153306,Banking,STR,Quebec,2022,5,22,6,-0.5462971652701617,522,0,Legitimate,LEGIT,0.0
TX-000743,2022-05-22,253.22966147165005,Money Services,STR,British Columbia,2022,5,22,6,-0.5356995391714464,522,0,Legitimate,LEGIT,0.0
TX-002234,2022-05-22,83.16359201135714,Banking,LCTR,Ontario,2022,5,22,6,-0.5504694929109532,522,0,Legitimate,LEGIT,0.0
TX-000468,2022-05-22,15490.791630585896,Banking,ETR,Alberta,2022,5,22,6,0.7876572368210233,522,0,Legitimate,LEGIT,0.0
TX-002584,2022-05-22,8932.44582956767,Banking,ETR,Prince Edward Island,2022,5,22,6,0.218075871201564,522,0,Legitimate,LEGIT,0.0
TX-003272,2022-05-22,49896.05376176236,Banking,STR,Saskatchewan,2022,5,22,6,3.77569671868678,522,0,Legitimate,LEGIT,0.0
TX-001799,2022-05-22,4890.392604761578,Real Estate,LCTR,Prince Edward Island,2022,5,22,6,-0.1329696920461303,522,0,Legitimate,LEGIT,0.0
TX-000355,2022-05-22,513.406403544523,Banking,LCTR,Newfoundland and Labrador,2022,5,22,6,-0.5131036242031809,522,0,Legitimate,LEGIT,0.0
TX-000435,2022-05-22,6903.767367223732,Trust and Loan,STR,Ontario,2022,5,22,6,0.0418885392061625,522,0,Legitimate,LEGIT,0.0
TX-003018,2022-05-23,625.5358748399619,Banking,LCTR,Quebec,2022,5,23,0,-0.5033653671297694,523,0,Legitimate,LEGIT,0.0
TX-000742,2022-05-23,956.4819177168582,Banking,LCTR,Ontario,2022,5,23,0,-0.4746232567306939,523,0,Legitimate,LEGIT,0.0
TX-003088,2022-05-23,2423.080405418709,Real Estate,LCTR,Newfoundland and Labrador,2022,5,23,0,-0.3472516305942739,523,0,Legitimate,LEGIT,0.0
TX-002775,2022-05-23,1021.4163794787012,Casino,LCTR,Alberta,2022,5,23,0,-0.4689838073133832,523,0,Legitimate,LEGIT,0.0
TX-003174,2022-05-23,2433.131368603289,Real Estate,LCTR,Alberta,2022,5,23,0,-0.3463787212494242,523,0,Legitimate,LEGIT,0.0
TX-001826,2022-05-23,2057.94363710325,Securities,STR,Quebec,2022,5,23,0,-0.3789631483222207,523,0,Legitimate,LEGIT,0.0
TX-003854,2022-05-23,2406.7784777174684,Money Services,CDR,British Columbia,2022,5,23,0,-0.348667425754215,523,0,Legitimate,LEGIT,0.0
TX-000061,2022-05-23,2072.85819300248,Banking,LCTR,Alberta,2022,5,23,0,-0.3776678440832505,523,0,Legitimate,LEGIT,0.0
TX-002477,2022-05-23,1265.6942488193845,Real Estate,STR,New Brunswick,2022,5,23,0,-0.4477686828550057,523,0,Legitimate,LEGIT,0.0
TX-001102,2022-05-23,943.44882040428,Real Estate,ETR,Ontario,2022,5,23,0,-0.475755159437684,523,0,Legitimate,LEGIT,0.0
TX-000434,2022-05-23,13520.522280792107,Securities,ETR,Prince Edward Island,2022,5,23,0,0.6165426385759175,523,0,Legitimate,LEGIT,0.0
TX-003500,2022-05-23,5253.71396773128,Money Services,ETR,Ontario,2022,5,23,0,-0.1014158392366494,523,0,Legitimate,LEGIT,0.0
TX-000820,2022-05-23,10018.144551654568,Securities,LCTR,New Brunswick,2022,5,23,0,0.3123669896542609,523,0,Legitimate,LEGIT,0.0
TX-001270,2022-05-23,2359.2303084976907,Banking,STR,Quebec,2022,5,23,0,-0.352796904738489,523,0,Legitimate,LEGIT,0.0
TX-004377,2022-05-23,17254.233689407833,Securities,LCTR,Alberta,2022,5,23,0,0.9408092307123254,523,0,Legitimate,LEGIT,0.0
TX-002658,2022-05-23,6881.0796460743,Real Estate,CDR,Quebec,2022,5,23,0,0.039918148563894,523,0,Legitimate,LEGIT,0.0
